-1,-0.576271186,0.835249042
-1,-0.360169492,0.068965517
-1,-0.389830509,0.068965517
-1,-0.203389831,-0.149425287
-1,-0.173728814,-0.149425287
-1,-0.211864407,0.068965517
-1,-0.271186441,0.068965517
-1,-0.254237288,0.068965517
-1,-0.203389831,-0.149425287
-1,-0.56779661,0.122605364
-1,-0.56779661,0.122605364
-1,-0.406779661,-0.149425287
-1,0.54661017,0.122605364
-1,-0.262711864,-0.367816092
-1,0.54661017,0.122605364
-1,0.766949153,0.122605364
-1,0.737288136,-0.367816092
-1,0.550847458,-0.149425287
-1,0.156779661,-0.367816092
-1,0.330508475,-0.590038314
-1,1,-0.149425287
-1,-0.088983051,-0.590038314
-1,0.936440678,-0.590038314
-1,-0.105932203,-0.590038314
-1,0.601694915,0.015325671
-1,-0.11440678,0.015325671
-1,-0.504237288,0.015325671
-1,0.423728814,0.015325671
-1,-0.38559322,0.45210728
-1,-0.745762712,0.45210728
-1,-0.203389831,0.45210728
-1,0.529661017,-0.176245211
-1,0.254237288,-0.53256705
-1,-0.686440678,0.042145594
-1,-0.449152542,-0.176245211
-1,-0.580508475,0.042145594
-1,-0.415254237,0.042145594
-1,-0.550847458,0.042145594
-1,-0.745762712,0.042145594
-1,-0.627118644,0.042145594
-1,-0.394067797,-0.53256705
-1,-0.177966102,-0.53256705
-1,-0.279661017,-0.176245211
-1,-0.703389831,0.260536399
-1,0.555084746,-0.53256705
-1,0.538135593,-0.53256705
-1,0.56779661,-0.53256705
-1,0.834745763,-0.53256705
-1,-0.330508475,-0.53256705
-1,-0.538135593,0.505747126
-1,-0.262711864,-0.53256705
-1,0.56779661,-0.53256705
-1,-0.211864407,-0.53256705
-1,0.262711864,-0.176245211
-1,0.279661017,-0.176245211
-1,0.139830509,-0.176245211
-1,-0.016949153,-0.176245211
-1,0.529661017,-0.176245211
-1,-0.559322034,-0.176245211
-1,-0.495762712,-0.176245211
-1,0.724576271,-1
-1,0.211864407,-1
-1,0.597457627,-1
-1,-0.173728814,-1
-1,-0.622881356,-0.149425287
-1,-0.542372881,0.559386973
-1,0.504237288,-1
-1,0.466101695,-1
-1,0.576271186,-1
-1,0.559322034,-1
-1,0.466101695,-1
-1,0.487288136,-1
-1,0.411016949,-1
-1,-0.656779661,1
-1,-0.716101695,0.068965517
-1,-0.588983051,-0.149425287
-1,-0.101694915,-1
-1,-0.694915254,0.835249042
-1,-0.665254237,0.835249042
-1,0.449152542,-1
-1,-0.478813559,0.068965517
-1,-0.360169492,-0.122605364
-1,0.11440678,0.45210728
-1,-0.419491525,-0.149425287
